retX retY motX motY time
94.0976 220.707 -36.8545 -24.8488 1432209425
157.115 121.413 0 0 1432209429
56.1526 190.374 -42.298 -13.2417 1432209429
160.867 118.495 0 0 1432209435
168.385 134.359 3.34274 -4.25721 1432209435
89.1727 35.6409 -28.8101 18.6409 1432209435
169.245 121.533 0 0 1432209442
151.926 98.1027 -7.08613 4.73311 1432209442
118.247 28.8614 -20.4914 22.7293 1432209442
169.893 114.837 0 0 1432209446
118.016 145.627 -21.6647 -6.68383 1432209446
156.576 117.474 0 0 1432209449
152.647 126.604 0 0 1432209456
101.446 220.436 -23.3362 -22.8372 1432209456
155.183 105.894 0 0 1432209461
160.406 201.355 3.26909 -20.213 1432209461
160.219 117.665 0 0 1432209466
115.975 79.6783 -18.5756 8.80759 1432209466
169.152 112.835 0 0 1432209470
182.988 111.547 6.89503 0.775492 1432209470
168.897 114.38 0 0 1432209475
149.582 106.259 -8.22687 2.31235 1432209475
154.259 182.989 -5.53723 -14.0902 1432209475
158.578 116.981 0 0 1432209480
174.113 111.375 7.02915 0.970021 1432209480
81.9426 32.9815 -30.4834 19.6751 1432209480
173.726 126.137 0 0 1432209484
71.7824 156.723 -41.4839 -6.10482 1432209484
169.967 117.883 0 0 1432209490
153.814 135.425 -7.0934 -4.76599 1432209490
138.526 54.3474 -12.9797 12.9214 1432209490
164.261 135.061 0 0 1432209495
164.274 136.602 0.195831 -0.987908 1432209495
63.8115 108.597 -41.3056 5.27266 1432209495
158.781 112.083 0 0 1432209500
170.112 206.434 7.04704 -21.1591 1432209500
172.381 111.476 0 0 1432209505
135.752 177.069 -14.7818 -14.2992 1432209505
152.651 128.472 0 0 1432209510
101.616 219.704 -23.3436 -22.8128 1432209510
168.252 126.751 0 0 1432209514
179.938 126.542 5.6145 -1.45144e-05 1432209514
95.5963 128.608 -29.3344 0.0517882 1432209514
168.201 109.839 0 0 1432209520
170.871 108.012 1.15501 0.469079 1432209520
173.023 108.138 2.44011 0.620697 1432209520
142.033 118.951 -11.0702 -1.36011 1432209520
155.251 218.886 -2.81117 -26.3023 1432209520
164.286 112.763 0 0 1432209525
93.4987 155.556 -29.3054 -8.94508 1432209525
160.313 115.05 0 0 1432209530
168.879 133.422 3.34288 -4.26129 1432209530
180.135 130.787 8.97558 -4.25852 1432209530
83.2162 105.668 -32.4195 1.89138 1432209530
161.932 118.509 0 0 1432209535
131.62 128.167 -13.5103 -1.98064 1432209535
93 220.75 -36.8543 -24.8498 1432209535
163.855 121.053 0 0 1432209540
133.01 130.611 -13.5103 -1.98051 1432209540
144.36 217.082 -6.46051 -23.2286 1432209540
170.306 119.245 0 0 1432209545
127.647 96.0024 -18.0773 5.49445 1432209545
163.834 112.063 0 0 1432209551
140.18 121.632 -10.236 -1.68748 1432209551
170.787 125.872 0 0 1432209557
131.25 114.222 -16.9571 2.49663 1432209557
61.63 29.7993 -45.439 22.7471 1432209557
160.737 118.83 0 0 1432209561
168.09 134.273 3.32342 -4.03648 1432209561
160.835 119.282 0 0 1432209566
187.43 174.372 12.1798 -11.7211 1432209566
171.717 109.582 0 0 1432209570
136.484 33.1546 -13.4072 18.0253 1432209570
158.191 131.644 0 0 1432209576
168.242 153.502 5.10367 -4.71739 1432209576
186.282 37.3356 13.3616 20.2581 1432209576
162.276 128.598 0 0 1432209581
91.7445 37.8528 -28.4842 20.2953 1432209581
158.169 124.4 0 0 1432209589
117.821 34.1453 -15.7278 21.1917 1432209589
167.885 122.478 0 0 1432209594
66.6225 214.497 -41.8402 -20.7996 1432209594
158.261 126.149 0 0 1432209598
189.235 117.731 13.479 1.98353 1432209598
163.152 130.559 0 0 1432209603
145.524 151.138 -7.08721 -4.61211 1432209603
167.843 119.895 0 0 1432209608
180.544 121.13 5.63273 -0.00739039 1432209608
76.9725 187.378 -36.6625 -13.195 1432209608
154.97 127.903 0 0 1432209613
164.963 148.047 5.10804 -4.75362 1432209613
143.719 35.8769 -3.1505 20.2352 1432209613
159.617 117.484 0 0 1432209618
88.8797 76.859 -29.3193 8.95543 1432209618
159.501 117.508 0 0 1432209624
127.777 112.227 -13.5187 1.77241 1432209624
170.256 117.477 0 0 1432209629
160.433 22.9822 -3.86956 24.1469 1432209629
174.335 91.2926 2.12253 5.98834 1432209629
160.73 116.423 0 0 1432209635
168.212 134.519 3.33932 -4.23181 1432209635
146.835 219.605 -3.70978 -25.5291 1432209635
168.168 122.022 0 0 1432209642
166.523 52.7009 0.000436286 14.9273 1432209642
156.513 118.987 0 0 1432209647
94.0119 203.399 -24.9799 -17.7223 1432209647
141.454 28.918 -4.97959 21.6878 1432209647
167.599 128.085 0 0 1432209653
188.545 158.359 9.74592 -6.78101 1432209653
77.812 47.7679 -36.6171 16.3213 1432209653
152.453 111.822 0 0 1432209656
162.107 123.947 0 0 1432209660
95.3187 141.361 -28.1803 -3.95323 1432209660
157.976 125.459 0 0 1432209665
107.296 97.861 -21.5672 6.37529 1432209665
158.613 112.667 0 0 1432209669
92.0186 96.3677 -28.2225 3.94919 1432209669
167.646 111.471 0 0 1432209676
75.6542 58.8345 -37.7902 11.7501 1432209676
166.096 125.178 0 0 1432209681
178.172 45.6156 5.88696 17.6765 1432209681
151.924 110.247 0 0 1432209686
156.537 187.648 2.68915 -16.4411 1432209686
