Timestamp, Week, ExperimentPhase, isFixated, isHandOpen, ReachTriggered, CurrArm, ReachStatus, ReachDist, X, Y, Z, GlobExcitation, RetinaEx, FovEx, ArmEx, HandEx, EyeEx
Timestamp, Week, ExperimentPhase, isFixated, isHandOpen, ReachTriggered, CurrArm, ReachStatus, ReachDist, X, Y, Z, GlobExcitation, RetinaEx, FovEx, ArmEx, HandEx, EyeEx
1431550731, 16, 1, 1, 0, 0, b, waiting, 0, 0, 0, 0, 0.40352, 0.100098, 0.3175, 0.325, 0.325, 0.95, 
1431550731, 16, 1, 1, 0, 0, b, waiting, 0, 0, 0, 0, 0.40351, 0.100049, 0.3175, 0.325, 0.325, 0.95, 
1431550732, 16, 1, 1, 0, 0, b, waiting, 0, 0, 0, 0, 0.403505, 0.100024, 0.3175, 0.325, 0.325, 0.95, 
1431550733, 16, 1, 1, 0, 0, b, waiting, 0, 0, 0, 0, 0.403502, 0.100012, 0.3175, 0.325, 0.325, 0.95, 
1431550735, 16, 1, 1, 0, 0, b, waiting, 0, 0, 0, 0, 0.403501, 0.100006, 0.3175, 0.325, 0.325, 0.95, 
1431550737, 16, 1, 0, 0, 0, b, waiting, 0, 0, 0, 0, 0.308501, 0.100003, 0.3175, 0.325, 0.325, 0.475, 
1431550739, 16, 1, 0, 0, 0, b, waiting, 0, 0, 0, 0, 0.261, 0.100002, 0.3175, 0.325, 0.325, 0.2375, 
1431550746, 16, 1, 1, 1, 1, r, reaching, 0.162039, -0.277787, 0.187422, 0.288221, 0.4035, 0.1, 0.3175, 0.325, 0.325, 0.95, 
1431550747, 16, 1, 1, 1, 0, r, reaching, 0.132509, -0.304069, 0.14526, 0.232057, 0.3585, 0.1, 0.3175, 0.1, 0.325, 0.95, 
1431550749, 16, 1, 1, 1, 0, r, reaching, 0.0975635, -0.296079, 0.0717781, 0.201007, 0.3585, 0.1, 0.3175, 0.1, 0.325, 0.95, 
1431550751, 16, 1, 1, 1, 0, r, reaching, 0.0927789, -0.287727, 0.0751749, 0.188092, 0.359937, 0.1, 0.3175, 0.107183, 0.325, 0.95, 
1431550752, 16, 1, 1, 1, 0, r, complete, 0.0872346, -0.284808, 0.0831748, 0.207618, 0.36584, 0.1, 0.3175, 0.1367, 0.325, 0.95, 
1431550752, 16, 1, 1, 1, 0, r, complete, 0.0872346, -0.284808, 0.0831748, 0.207618, 0.373935, 0.1, 0.3175, 0.177177, 0.325, 0.95, 
1431550754, 16, 1, 0, 1, 0, r, waiting, 0.0872346, -0.284808, 0.0831748, 0.207618, 0.373935, 0.1, 0.3175, 0.177177, 0.325, 0.95, 
1431550757, 16, 1, 1, 1, 0, r, waiting, 0.0872346, -0.284808, 0.0831748, 0.207618, 0.373935, 0.1, 0.3175, 0.177177, 0.325, 0.95, 
1431550758, 16, 1, 1, 1, 0, r, waiting, 0.0872346, -0.284808, 0.0831748, 0.207618, 0.373935, 0.1, 0.3175, 0.177177, 0.325, 0.95, 
1431550759, 16, 1, 1, 1, 0, r, waiting, 0.0872346, -0.284808, 0.0831748, 0.207618, 0.373935, 0.1, 0.3175, 0.177177, 0.325, 0.95, 
1431550760, 16, 1, 1, 1, 0, r, waiting, 0.0872346, -0.284808, 0.0831748, 0.207618, 0.373935, 0.1, 0.3175, 0.177177, 0.325, 0.95, 
1431550761, 16, 1, 1, 1, 0, r, waiting, 0.0872346, -0.284808, 0.0831748, 0.207618, 0.373935, 0.1, 0.3175, 0.177177, 0.325, 0.95, 
1431550762, 16, 1, 1, 1, 0, r, waiting, 0.0872346, -0.284808, 0.0831748, 0.207618, 0.373935, 0.1, 0.3175, 0.177177, 0.325, 0.95, 
1431550763, 16, 1, 1, 1, 0, r, waiting, 0.0872346, -0.284808, 0.0831748, 0.207618, 0.373935, 0.1, 0.3175, 0.177177, 0.325, 0.95, 
1431550764, 16, 1, 1, 1, 0, r, waiting, 0.0872346, -0.284808, 0.0831748, 0.207618, 0.373935, 0.1, 0.3175, 0.177177, 0.325, 0.95, 
1431550765, 16, 1, 1, 1, 0, r, waiting, 0.0872346, -0.284808, 0.0831748, 0.207618, 0.373935, 0.1, 0.3175, 0.177177, 0.325, 0.95, 
1431550766, 16, 1, 1, 1, 0, r, waiting, 0.0872346, -0.284808, 0.0831748, 0.207618, 0.373935, 0.1, 0.3175, 0.177177, 0.325, 0.95, 
1431550768, 16, 1, 1, 1, 0, r, waiting, 0.0872346, -0.284808, 0.0831748, 0.207618, 0.373935, 0.1, 0.3175, 0.177177, 0.325, 0.95, 
1431550768, 16, 1, 1, 1, 0, r, waiting, 0.0872346, -0.284808, 0.0831748, 0.207618, 0.373935, 0.1, 0.3175, 0.177177, 0.325, 0.95, 
1431550771, 16, 1, 0, 1, 0, r, waiting, 0.0872346, -0.284808, 0.0831748, 0.207618, 0.278935, 0.1, 0.3175, 0.177177, 0.325, 0.475, 
1431550772, 16, 1, 1, 1, 0, r, waiting, 0.0872346, -0.284808, 0.0831748, 0.207618, 0.373935, 0.1, 0.3175, 0.177177, 0.325, 0.95, 
1431550773, 16, 1, 0, 1, 0, r, waiting, 0.0872346, -0.284808, 0.0831748, 0.207618, 0.278935, 0.1, 0.3175, 0.177177, 0.325, 0.475, 
1431550776, 16, 1, 0, 1, 0, r, waiting, 0.0872346, -0.284808, 0.0831748, 0.207618, 0.231435, 0.1, 0.3175, 0.177177, 0.325, 0.2375, 
1431550777, 16, 1, 0, 0, 1, l, reaching, 0.196922, -0.123313, -0.238538, 0.39774, 0.207685, 0.1, 0.3175, 0.177177, 0.325, 0.11875, 
1431550780, 16, 1, 0, 0, 1, l, reaching, 0.0947656, -0.258709, -0.206774, 0.294313, 0.180375, 0.1, 0.3175, 0.1, 0.325, 0.059375, 
1431550781, 16, 1, 0, 0, 0, l, reaching, 0.0960279, -0.282004, -0.213934, 0.256702, 0.184609, 0.1, 0.3175, 0.121172, 0.325, 0.059375, 
1431550794, 16, 0, 0, 0, 0, l, complete, 0.112415, -0.302577, -0.21886, 0.231684, 0.184609, 0.1, 0.3175, 0.121172, 0.325, 0.059375, 
1431550794, 16, 0, 0, 0, 0, l, complete, 0.112415, -0.302577, -0.21886, 0.231684, 0.169077, 0.1, 0.3175, 0.0435103, 0.325, 0.059375, 
1431550828, 16, 0, 0, 1, 1, r, reaching, 0.127762, -0.287177, 0.214502, 0.260894, 0.16314, 0.1, 0.3175, 0.0435103, 0.325, 0.0296875, 
1431550831, 16, 0, 0, 1, 0, r, complete, 0.124185, -0.314499, 0.189915, 0.203755, 0.174438, 0.1, 0.3175, 0.1, 0.325, 0.0296875, 
1431550841, 16, 0, 0, 0, 1, l, reaching, 0.162771, -0.12895, -0.236171, 0.395943, 0.171469, 0.1, 0.3175, 0.1, 0.325, 0.0148437, 
1431550847, 16, 0, 0, 0, 1, r, reaching, 0.0765102, -0.27284, 0.17604, 0.296019, 0.206552, 0.1, 0.3175, 0.282839, 0.325, 0.00742187, 
1431550854, 16, 0, 0, 0, 0, r, complete, 0.0159734, -0.211714, 0.15687, 0.315776, 0.330859, 0.1, 0.3175, 0.904373, 0.325, 0.00742187, 
1431550855, 16, 0, 0, 0, 0, r, waiting, 0.0159734, -0.211714, 0.15687, 0.315776, 0.330859, 0.1, 0.3175, 0.904373, 0.325, 0.00742187, 
1431550909, 16, 2, 0, 0, 0, r, waiting, 0.0159734, -0.211714, 0.15687, 0.315776, 0.330859, 0.1, 0.3175, 0.904373, 0.325, 0.00742187, 
1431550914, 16, 2, 0, 0, 1, r, reaching, 0.0870322, -0.211602, 0.156516, 0.315922, 0.330117, 0.1, 0.3175, 0.904373, 0.325, 0.00371094, 
1431550917, 16, 2, 0, 0, 1, r, reaching, 0.0369341, -0.223078, 0.170821, 0.231748, 0.259789, 0.1, 0.3175, 0.554587, 0.325, 0.00185547, 
1431550920, 16, 2, 1, 0, 1, r, reaching, 0.133757, -0.208695, 0.178576, 0.221131, 0.27621, 0.1, 0.3175, 0.637623, 0.325, 0.000927734, 
1431550929, 16, 2, 0, 0, 0, r, complete, 0.0137012, -0.212637, 0.0506424, 0.213162, 0.333711, 0.1, 0.3175, 0.925125, 0.325, 0.000927734, 
1431550933, 16, 2, 0, 0, 1, l, reaching, 0.179274, -0.280835, -0.204526, 0.271327, 0.333618, 0.1, 0.3175, 0.925125, 0.325, 0.000463867, 
1431550938, 16, 2, 1, 1, 1, l, complete, 0.159017, -0.323921, -0.102031, 0.170179, 0.360739, 0.1, 0.3175, 0.111194, 0.325, 0.95, 
1431550938, 16, 2, 1, 1, 0, l, complete, 0.159017, -0.323921, -0.102031, 0.170179, 0.3585, 0.1, 0.3175, 0.1, 0.325, 0.95, 
1431550940, 16, 2, 1, 1, 0, l, waiting, 0.159017, -0.323921, -0.102031, 0.170179, 0.3585, 0.1, 0.3175, 0.1, 0.325, 0.95, 
1431550941, 16, 2, 1, 1, 0, l, waiting, 0.159017, -0.323921, -0.102031, 0.170179, 0.3585, 0.1, 0.3175, 0.1, 0.325, 0.95, 
1431550943, 16, 2, 0, 1, 0, l, waiting, 0.159017, -0.323921, -0.102031, 0.170179, 0.2635, 0.1, 0.3175, 0.1, 0.325, 0.475, 
1431550945, 16, 2, 1, 1, 0, l, waiting, 0.159017, -0.323921, -0.102031, 0.170179, 0.216, 0.1, 0.3175, 0.1, 0.325, 0.2375, 
1431550953, 16, 2, 0, 0, 1, r, reaching, 0.133332, -0.21331, 0.050222, 0.20878, 0.19225, 0.1, 0.3175, 0.1, 0.325, 0.11875, 
1431550962, 16, 2, 0, 0, 0, r, complete, 0.0303982, -0.176691, 0.116022, 0.306221, 0.326561, 0.1, 0.3175, 0.771555, 0.325, 0.11875, 
1431550969, 16, 2, 0, 0, 0, b, waiting, 0, 0, 0, 0, 0.326561, 0.1, 0.3175, 0.771555, 0.325, 0.11875, 
Timestamp, Week, ExperimentPhase, isFixated, isHandOpen, ReachTriggered, CurrArm, ReachStatus, ReachDist, X, Y, Z, GlobExcitation, RetinaEx, FovEx, ArmEx, HandEx, EyeEx
1431551049, 19, 1, 0, 0, 0, b, waiting, 0, 0, 0, 0, 0.63625, 0.7, 0.45625, 0.7675, 0.7675, 0.49, 
1431551055, 19, 1, 0, 0, 1, l, reaching, 0.279206, -0.128385, -0.238436, 0.395969, 0.47475, 0.1375, 0.45625, 0.7675, 0.7675, 0.245, 
1431551063, 19, 1, 1, 1, 1, l, complete, 0.0660594, -0.284308, -0.159434, 0.22478, 0.491616, 0.100586, 0.45625, 0.183744, 0.7675, 0.95, 
1431551063, 19, 1, 1, 1, 0, l, complete, 0.0660594, -0.284308, -0.159434, 0.22478, 0.516182, 0.100586, 0.45625, 0.306575, 0.7675, 0.95, 
1431551065, 19, 1, 0, 1, 0, l, waiting, 0.0660594, -0.284308, -0.159434, 0.22478, 0.421124, 0.100293, 0.45625, 0.306575, 0.7675, 0.475, 
1431551071, 19, 1, 0, 1, 1, r, reaching, 0.0526617, -0.298385, 0.209, 0.210486, 0.373594, 0.100146, 0.45625, 0.306575, 0.7675, 0.2375, 
1431551074, 19, 1, 0, 1, 1, r, reaching, 0.0482846, -0.315918, 0.152978, 0.197583, 0.541761, 0.100073, 0.45625, 0.434979, 0.7675, 0.95, 
1431551076, 19, 1, 0, 1, 0, r, reaching, 0.053647, -0.323909, 0.171432, 0.200385, 0.463971, 0.100037, 0.45625, 0.521066, 0.7675, 0.475, 
1431551078, 19, 1, 1, 1, 1, l, reaching, 0.128181, -0.256085, -0.0987001, 0.188155, 0.562213, 0.100018, 0.45625, 0.537298, 0.7675, 0.95, 
1431551079, 19, 1, 1, 1, 0, l, reaching, 0.140801, -0.231388, -0.0856912, 0.187954, 0.489301, 0.100009, 0.45625, 0.172744, 0.7675, 0.95, 
1431551080, 19, 1, 1, 1, 0, l, reaching, 0.149927, -0.227906, -0.0952824, 0.182281, 0.474751, 0.100005, 0.45625, 0.1, 0.7675, 0.95, 
1431551080, 19, 1, 1, 1, 0, l, complete, 0.151254, -0.228061, -0.097492, 0.181149, 0.47475, 0.100002, 0.45625, 0.1, 0.7675, 0.95, 
1431551080, 19, 1, 1, 1, 0, l, complete, 0.151254, -0.228061, -0.097492, 0.181149, 0.47475, 0.100002, 0.45625, 0.1, 0.7675, 0.95, 
1431551087, 19, 1, 0, 0, 0, b, waiting, 0, 0, 0, 0, 0.37975, 0.100001, 0.45625, 0.1, 0.7675, 0.475, 
1431551093, 19, 1, 0, 1, 1, l, reaching, 0.192786, -0.228253, -0.135123, 0.295622, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551095, 19, 1, 1, 1, 0, l, reaching, 0.164924, -0.226878, -0.111222, 0.245227, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551095, 19, 1, 1, 1, 0, l, reaching, 0.16949, -0.223891, -0.115929, 0.212658, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551097, 19, 1, 0, 1, 0, l, complete, 0.199038, -0.223223, -0.150977, 0.183132, 0.37975, 0.1, 0.45625, 0.1, 0.7675, 0.475, 
1431551097, 19, 1, 0, 1, 0, l, complete, 0.199038, -0.223223, -0.150977, 0.183132, 0.37975, 0.1, 0.45625, 0.1, 0.7675, 0.475, 
1431551111, 19, 1, 1, 1, 1, l, reaching, 0.20174, -0.216838, -0.175848, 0.174602, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551111, 19, 1, 1, 1, 0, l, complete, 0.211614, -0.21338, -0.185374, 0.171383, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551111, 19, 1, 1, 1, 0, l, complete, 0.211614, -0.21338, -0.185374, 0.171383, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551112, 19, 1, 1, 1, 0, l, waiting, 0.211614, -0.21338, -0.185374, 0.171383, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551113, 19, 1, 1, 1, 0, l, waiting, 0.211614, -0.21338, -0.185374, 0.171383, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551114, 19, 1, 1, 1, 0, l, waiting, 0.211614, -0.21338, -0.185374, 0.171383, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551115, 19, 1, 1, 1, 0, l, waiting, 0.211614, -0.21338, -0.185374, 0.171383, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551116, 19, 1, 1, 1, 0, l, waiting, 0.211614, -0.21338, -0.185374, 0.171383, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551117, 19, 1, 1, 1, 0, l, home, 0, 0, 0, 0, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551119, 19, 1, 0, 1, 0, l, home, 0, 0, 0, 0, 0.37975, 0.1, 0.45625, 0.1, 0.7675, 0.475, 
1431551123, 19, 1, 0, 1, 1, l, reaching, 0.237436, -0.183648, -0.22752, 0.37458, 0.33225, 0.1, 0.45625, 0.1, 0.7675, 0.2375, 
1431551132, 19, 1, 0, 1, 1, r, reaching, 0.0584643, -0.295644, 0.202435, 0.210475, 0.39588, 0.1, 0.45625, 0.5369, 0.7675, 0.11875, 
1431551133, 19, 1, 0, 1, 0, r, reaching, 0.0427343, -0.310404, 0.196486, 0.183216, 0.392726, 0.1, 0.45625, 0.521128, 0.7675, 0.11875, 
1431551143, 19, 0, 0, 1, 0, r, complete, 0.021975, -0.329526, 0.194557, 0.19527, 0.392726, 0.1, 0.45625, 0.521128, 0.7675, 0.11875, 
1431551144, 19, 0, 0, 1, 0, r, complete, 0.021975, -0.329526, 0.194557, 0.19527, 0.427638, 0.1, 0.45625, 0.695689, 0.7675, 0.11875, 
1431551148, 19, 0, 0, 0, 1, r, reaching, 0.108805, -0.297596, 0.113615, 0.0786101, 0.415763, 0.1, 0.45625, 0.695689, 0.7675, 0.059375, 
1431551157, 19, 0, 0, 0, 1, l, reaching, 0.0833361, -0.278968, -0.140008, 0.203497, 0.384095, 0.1, 0.45625, 0.567038, 0.7675, 0.0296875, 
1431551159, 19, 0, 0, 0, 0, l, complete, 0.0916714, -0.262226, -0.143368, 0.225553, 0.315623, 0.1, 0.45625, 0.224676, 0.7675, 0.0296875, 
1431551167, 19, 0, 0, 1, 1, l, reaching, 0.107631, -0.21947, -0.0269556, 0.050518, 0.312654, 0.1, 0.45625, 0.224676, 0.7675, 0.0148437, 
1431551171, 19, 0, 0, 1, 0, l, complete, 0.0897003, -0.240981, -0.0454845, 0.0134081, 0.30933, 0.1, 0.45625, 0.208058, 0.7675, 0.0148437, 
1431551186, 19, 0, 0, 1, 1, r, reaching, 0.0712822, -0.312505, 0.0815883, 0.238148, 0.307846, 0.1, 0.45625, 0.208058, 0.7675, 0.00742187, 
1431551190, 19, 0, 0, 0, 1, l, reaching, 0.186783, -0.280471, -0.0886246, 0.103229, 0.324016, 0.1, 0.45625, 0.292618, 0.7675, 0.00371094, 
1431551194, 19, 0, 0, 1, 1, r, reaching, 0.114827, -0.326116, 0.131783, 0.216067, 0.268062, 0.1, 0.45625, 0.014702, 0.7675, 0.00185547, 
1431551198, 19, 0, 0, 0, 1, r, reaching, 0.0699918, -0.318265, 0.180306, 0.0952825, 0.284936, 0.1, 0.45625, 0.1, 0.7675, 0.000927734, 
1431551199, 19, 0, 0, 0, 1, r, reaching, 0.189335, -0.300983, 0.147573, 0.0512072, 0.313851, 0.1, 0.45625, 0.245041, 0.7675, 0.000463867, 
1431551203, 19, 0, 0, 0, 0, r, reaching, 0.0566014, -0.313551, 0.191387, 0.232453, 0.359275, 0.1, 0.45625, 0.472163, 0.7675, 0.000463867, 
1431551243, 19, 2, 0, 0, 0, r, complete, 0.0650588, -0.315334, 0.203157, 0.235196, 0.359275, 0.1, 0.45625, 0.472163, 0.7675, 0.000463867, 
1431551247, 19, 2, 0, 1, 1, r, complete, 0.11969, -0.309233, 0.194327, 0.277773, 0.359229, 0.1, 0.45625, 0.472163, 0.7675, 0.000231934, 
1431551247, 19, 2, 0, 1, 0, r, complete, 0.11969, -0.309233, 0.194327, 0.277773, 0.301323, 0.1, 0.45625, 0.182634, 0.7675, 0.000231934, 
1431551251, 19, 2, 0, 0, 1, r, waiting, 0, 0, 0, 0, 0.3013, 0.1, 0.45625, 0.182634, 0.7675, 0.000115967, 
1431551260, 19, 2, 0, 1, 1, l, reaching, 0.088315, -0.273971, -0.182452, 0.264202, 0.286016, 0.10625, 0.45625, 0.1, 0.7675, 7.89917e-05, 
1431551265, 19, 2, 1, 1, 0, l, complete, 0.053691, -0.296866, -0.175822, 0.221044, 0.358174, 0.100781, 0.45625, 0.466259, 0.7675, 7.89917e-05, 
1431551268, 19, 2, 1, 1, 1, l, reaching, 0.0978902, -0.266775, -0.0953093, 0.19455, 0.54808, 0.100391, 0.45625, 0.466259, 0.7675, 0.95, 
1431551269, 19, 2, 1, 1, 0, l, reaching, 0.111381, -0.245326, -0.0793957, 0.195526, 0.512033, 0.100195, 0.45625, 0.286222, 0.7675, 0.95, 
1431551270, 19, 2, 1, 1, 0, l, complete, 0.121031, -0.239799, -0.0740743, 0.176483, 0.481011, 0.100098, 0.45625, 0.131208, 0.7675, 0.95, 
1431551270, 19, 2, 1, 1, 0, l, complete, 0.121031, -0.239799, -0.0740743, 0.176483, 0.45586, 0.100098, 0.45625, 0.00545105, 0.7675, 0.95, 
1431551271, 19, 2, 1, 1, 0, l, waiting, 0.121031, -0.239799, -0.0740743, 0.176483, 0.45585, 0.100049, 0.45625, 0.00545105, 0.7675, 0.95, 
1431551271, 19, 2, 1, 1, 0, l, waiting, 0.121031, -0.239799, -0.0740743, 0.176483, 0.455845, 0.100024, 0.45625, 0.00545105, 0.7675, 0.95, 
1431551272, 19, 2, 1, 1, 0, l, waiting, 0.121031, -0.239799, -0.0740743, 0.176483, 0.455843, 0.100012, 0.45625, 0.00545105, 0.7675, 0.95, 
1431551272, 19, 2, 1, 1, 0, l, waiting, 0.121031, -0.239799, -0.0740743, 0.176483, 0.455841, 0.100006, 0.45625, 0.00545105, 0.7675, 0.95, 
1431551273, 19, 2, 1, 1, 0, l, waiting, 0.121031, -0.239799, -0.0740743, 0.176483, 0.455841, 0.100003, 0.45625, 0.00545105, 0.7675, 0.95, 
1431551273, 19, 2, 1, 1, 0, l, waiting, 0.121031, -0.239799, -0.0740743, 0.176483, 0.455841, 0.100002, 0.45625, 0.00545105, 0.7675, 0.95, 
1431551274, 19, 2, 1, 1, 0, l, waiting, 0.121031, -0.239799, -0.0740743, 0.176483, 0.45584, 0.100001, 0.45625, 0.00545105, 0.7675, 0.95, 
1431551276, 19, 2, 1, 1, 0, l, waiting, 0.121031, -0.239799, -0.0740743, 0.176483, 0.45584, 0.1, 0.45625, 0.00545105, 0.7675, 0.95, 
1431551277, 19, 2, 1, 1, 0, l, waiting, 0.121031, -0.239799, -0.0740743, 0.176483, 0.45584, 0.1, 0.45625, 0.00545105, 0.7675, 0.95, 
1431551278, 19, 2, 1, 1, 0, l, waiting, 0.121031, -0.239799, -0.0740743, 0.176483, 0.45584, 0.1, 0.45625, 0.00545105, 0.7675, 0.95, 
1431551279, 19, 2, 1, 1, 0, l, waiting, 0.121031, -0.239799, -0.0740743, 0.176483, 0.45584, 0.1, 0.45625, 0.00545105, 0.7675, 0.95, 
1431551281, 19, 2, 0, 1, 0, l, waiting, 0.121031, -0.239799, -0.0740743, 0.176483, 0.36084, 0.1, 0.45625, 0.00545105, 0.7675, 0.475, 
1431551285, 19, 2, 0, 1, 1, l, reaching, 0.132965, -0.228797, -0.0982085, 0.193093, 0.45584, 0.1, 0.45625, 0.00545105, 0.7675, 0.95, 
1431551286, 19, 2, 0, 1, 0, l, complete, 0.138525, -0.227615, -0.109118, 0.191168, 0.37975, 0.1, 0.45625, 0.1, 0.7675, 0.475, 
1431551286, 19, 2, 0, 1, 0, l, complete, 0.138525, -0.227615, -0.109118, 0.191168, 0.37975, 0.1, 0.45625, 0.1, 0.7675, 0.475, 
1431551294, 19, 2, 1, 1, 1, r, reaching, 0.215456, -0.218583, 0.148217, 0.312836, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551294, 19, 2, 1, 1, 0, r, reaching, 0.196031, -0.22519, 0.136339, 0.293994, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551295, 19, 2, 1, 1, 0, r, reaching, 0.164958, -0.245813, 0.126821, 0.252593, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551296, 19, 2, 1, 1, 0, r, reaching, 0.158852, -0.249918, 0.124497, 0.239376, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551296, 19, 2, 1, 1, 0, r, reaching, 0.153567, -0.25198, 0.120226, 0.226096, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551297, 19, 2, 1, 1, 0, r, reaching, 0.150915, -0.253225, 0.117621, 0.217853, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551297, 19, 2, 1, 1, 0, r, reaching, 0.147657, -0.255541, 0.11541, 0.21987, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551298, 19, 2, 1, 1, 0, r, reaching, 0.147503, -0.258711, 0.117857, 0.226973, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551299, 19, 2, 1, 1, 0, r, reaching, 0.139455, -0.264497, 0.112069, 0.229748, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551300, 19, 2, 1, 1, 0, r, reaching, 0.135352, -0.271256, 0.109722, 0.20185, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551301, 19, 2, 1, 1, 0, r, complete, 0.133773, -0.275919, 0.10657, 0.186223, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551301, 19, 2, 1, 1, 0, r, complete, 0.133773, -0.275919, 0.10657, 0.186223, 0.47475, 0.1, 0.45625, 0.1, 0.7675, 0.95, 
1431551304, 19, 2, 0, 1, 0, r, waiting, 0.133773, -0.275919, 0.10657, 0.186223, 0.37975, 0.1, 0.45625, 0.1, 0.7675, 0.475, 
1431551305, 19, 2, 0, 1, 0, r, waiting, 0.133773, -0.275919, 0.10657, 0.186223, 0.37975, 0.1, 0.45625, 0.1, 0.7675, 0.475, 
1431551312, 19, 0, 0, 1, 0, r, waiting, 0.133773, -0.275919, 0.10657, 0.186223, 0.37975, 0.1, 0.45625, 0.1, 0.7675, 0.475, 
1431551321, 19, 0, 0, 1, 1, l, reaching, 0.2186, -0.266953, -0.142031, 0.276139, 0.33225, 0.1, 0.45625, 0.1, 0.7675, 0.2375, 
1431551324, 19, 0, 0, 1, 1, l, reaching, 0.0485681, -0.304447, -0.16857, 0.20328, 0.3085, 0.1, 0.45625, 0.1, 0.7675, 0.11875, 
1431551330, 19, 0, 0, 0, 1, l, reaching, 0.110594, -0.265127, -0.160489, 0.224589, 0.399551, 0.1, 0.45625, 0.614628, 0.7675, 0.059375, 
1431551331, 19, 0, 0, 0, 0, l, complete, 0.112453, -0.262383, -0.155969, 0.224425, 0.334635, 0.1, 0.45625, 0.290048, 0.7675, 0.059375, 
1431551342, 19, 0, 0, 0, 1, l, reaching, 0.15257, -0.258629, -0.16071, 0.236485, 0.328697, 0.1, 0.45625, 0.290048, 0.7675, 0.0296875, 
1431551347, 19, 0, 0, 1, 1, r, reaching, 0.0872631, -0.292786, 0.155756, 0.161052, 0.287719, 0.1, 0.45625, 0.1, 0.7675, 0.0148437, 
1431551349, 19, 0, 0, 0, 1, l, reaching, 0.212074, -0.221597, -0.12097, 0.176439, 0.327763, 0.1, 0.45625, 0.307643, 0.7675, 0.00742187, 
1431551360, 19, 0, 0, 0, 1, l, reaching, 0.316652, -0.104328, -0.238406, 0.403986, 0.285492, 0.1, 0.45625, 0.1, 0.7675, 0.00371094, 
1431551362, 19, 0, 0, 0, 1, l, reaching, 0.194953, -0.184397, -0.217908, 0.365632, 0.285121, 0.1, 0.45625, 0.1, 0.7675, 0.00185547, 
1431551366, 19, 0, 0, 1, 1, r, reaching, 0.162204, -0.209025, 0.213613, 0.352702, 0.284936, 0.1, 0.45625, 0.1, 0.7675, 0.000927734, 
1431551372, 19, 0, 0, 0, 1, r, reaching, 0.116201, -0.267523, 0.153304, 0.110958, 0.296438, 0.1, 0.45625, 0.157977, 0.7675, 0.000463867, 
1431551373, 19, 0, 0, 0, 0, r, reaching, 0.100867, -0.27401, 0.142856, 0.0969764, 0.27344, 0.1, 0.45625, 0.0429846, 0.7675, 0.000463867, 
